country,city,hospital,department,doctor_name,source_url
India,Ahmedabad,"Apollo Hospitals International Ltd, Ahmedabad","Obstetrics & Gynecology","Dr Sheroo Zamindar",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/ahmedabad/dr-sheroo-zamindar
India,Guwahati,"Apollo Hospitals, Guwahati","Obstetrics & Gynecology","Dr P N Nobis",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/guwahati/dr-p-n-nobis
India,Noida,"Apollo Hospitals Noida","Obstetrics & Gynecology","Dr Prof Kamal Buckshee",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/noida/dr-prof-kamal-buckshee
India,Delhi,"Apollo Hospitals, Delhi","Obstetrics & Gynecology","Dr Shakti Bhan Khanna",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/delhi/dr-shakti-bhan-khanna
India,Mysore,"Apollo BGS Hospitals, Mysore","Obstetrics & Gynecology","Dr K S Sowbhagyalakshmi",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/mysore/dr-k-s-sowbhagyalakshmi
India,Delhi,"Apollo Hospitals, Delhi","Obstetrics & Gynecology","Dr Puneet Bedi",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/delhi/dr-puneet-bedi
India,Chennai,"Apollo Women's Hospital, Chennai","Obstetrics & Gynecology","Dr Vasanthi D",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-vasanthi-d
India,Lucknow,"Apollo Hospitals Lucknow","Obstetrics & Gynecology","Dr Vinita Das",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/lucknow/dr-vinita-das
India,Delhi,"Apollo Hospitals, Delhi","Obstetrics & Gynecology","Dr Harmeet Malhotra",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/delhi/dr-harmeet-malhotra
India,Delhi,"Apollo Hospitals, Delhi","Obstetrics & Gynecology","Dr Madhu Roy",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/delhi/dr-madhu-roy
India,Delhi,"Apollo Hospitals, Delhi","Obstetrics & Gynecology","Dr Lalita Badhwar",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/delhi/dr-lalita-badhwar
India,Delhi,"Apollo Hospitals, Delhi","Obstetrics & Gynecology","Dr Geeta Chadha",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/delhi/dr-geeta-chadha
India,Delhi,"Apollo Hospitals, Delhi","Obstetrics & Gynecology","Dr Ranjana Sharma",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/delhi/dr-ranjana-sharma
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Obstetrics & Gynecology","Dr Jayanta Kumar Gupta",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/kolkata/dr-jayanta-kumar-gupta
India,Chennai,"Apollo Women's Hospital, Chennai","Obstetrics & Gynecology","Dr Swarnakumari C",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-swarnakumari-c
India,Bangalore,"Apollo Hospitals, Bannerghatta Road, Bangalore","Obstetrics & Gynecology","Dr Chitra Ramamurthy",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bangalore/dr-chitra-ramamurthy
India,Bilaspur,"Apollo Hospitals, Bilaspur","Obstetrics & Gynecology","Dr Sofia Sultana",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bilaspur/dr-sofia-sultana
India,Delhi,"Apollo Hospitals, Delhi","Obstetrics & Gynecology","Dr Sohani Verma",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/delhi/dr-sohani-verma
India,Chennai,"Apollo Hospitals, Greams Road, Chennai","Obstetrics & Gynecology","Dr Sangamithray D",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-sangamithray-d
India,Madurai,"Apollo Women & Child Care Hospital, Madurai","Obstetrics & Gynecology","Dr Lalitha S",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/madurai/dr-lalitha-s
India,Noida,"Apollo Hospitals Noida","Obstetrics & Gynecology","Dr Chitra Setya",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/noida/dr-chitra-setya
India,Noida,"Apollo Hospitals Noida","Obstetrics & Gynecology","Dr Girija Tickoo",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/noida/dr-girija-tickoo
India,Cochin,"Apollo Adlux Hospital, Cochin","Obstetrics & Gynecology","Dr Mercy C V",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/cochin/dr-mercy-c-v
India,Ahmedabad,"Apollo Hospitals International Ltd, Ahmedabad","Obstetrics & Gynecology","Dr Vineet Mishra",https://www.apollohospitals.com/doctors/gynecologist/ahmedabad/dr-vineet-mishra
India,Bangalore,"Apollo Hospitals, Seshadripuram, Bangalore","Obstetrics & Gynecology","Dr Mohini N Prasad",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bangalore/dr-mohini-n-prasad
India,Guwahati,"Apollo Hospitals, Guwahati","Obstetrics & Gynecology","Dr Arun Madhab Baruah",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/guwahati/dr-arun-madhab-baruah
India,Delhi,"Apollo Hospitals, Delhi","Obstetrics & Gynecology","Dr Neelam Suri",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/delhi/dr-neelam-suri
India,Chennai,"Apollo Heart Centre, Chennai","Obstetrics & Gynecology","Dr Shanta Bhaskaran",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-shanta-bhaskaran
India,Delhi,"Apollo Hospitals, Delhi","Obstetrics & Gynecology","Dr Sushma Prasad Sinha",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/delhi/dr-sushma-prasad-sinha
India,Indore,"Apollo Hospitals, Indore","Obstetrics & Gynecology","Dr Kavita Bapat",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/indore/dr-kavita-bapat
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad","Obstetrics & Gynecology","Dr Sharada Reddy",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/hyderabad/dr-sharada-reddy
India,Chennai,"Apollo Women's Hospital, Chennai","Obstetrics & Gynecology","Dr Charumathi R",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-charumathi-r
India,Hyderabad,"Apollo Hospitals, Hyderguda, Hyderabad","Obstetrics & Gynecology","Dr Moksha Prasuna",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/hyderabad/dr-moksha-prasuna
India,Pune,"Apollo Hospitals, Pune","Obstetrics & Gynecology","Dr Rajeshwar Balkrishna",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/pune/dr-rajeshwar-balkrishna
India,Bhopal,"Apollo Sage Hospitals","Obstetrics & Gynecology","Dr Mangla Kawade",https://www.apollohospitals.com/doctors/ivf/bhopal/dr-mangla-kawade
India,Chennai,"Apollo Medical Centre, Karapakkam, Chennai","Obstetrics & Gynecology","Dr Amudha Hari",https://www.apollohospitals.com/doctors/gynecologist/chennai/dr-amudha-hari
India,Delhi,"Apollo Hospitals, Delhi","Obstetrics & Gynecology","Dr Kiranbala Dash",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/delhi/dr-kiranbala-dash
India,Chennai,"Apollo Firstmed Hospital, Chennai","Obstetrics & Gynecology","Dr Indra Venkataraman",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-indra-venkataraman
India,Chennai,"Apollo Women's Hospital, Chennai","Obstetrics & Gynecology","Dr Kondammal R",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-kondammal-r
India,Delhi,"Apollo Hospitals, Delhi","Obstetrics & Gynecology","Dr Rupali Goyal",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/delhi/dr-rupali-goyal
India,Mumbai,"Apollo Hospitals, Mumbai","Obstetrics & Gynecology","Dr Vandana A Gawdi",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/mumbai/dr-vandana-a-gawdi
India,Chennai,"Apollo Women's Hospital, Chennai","Obstetrics & Gynecology","Dr Vinutha Arunachalam",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-vinutha-arunachalam
India,Chennai,"Apollo Women's Hospital, Chennai","Obstetrics & Gynecology","Dr Senthamil Selvi",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-senthamil-selvi
India,Chennai,"Apollo Women's Hospital, Chennai","Obstetrics & Gynecology","Dr Sumana Manohar",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-sumana-manohar
India,Noida,"Apollo Hospitals Noida","Obstetrics & Gynecology","Dr Monica Malik",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/noida/dr-monica-malik
India,Mysore,"Apollo BGS Hospitals, Mysore","Obstetrics & Gynecology","Dr Vanitha L V",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/mysore/dr-l-v-vanitha
India,Visakhapatnam,"Apollo Hospitals Health City, Arilova, Vizag","Obstetrics & Gynecology","Dr Sreedevi Matta",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/visakhapatnam/dr-sridevi-matta
India,Chennai,"Apollo Women's Hospital, Chennai","Obstetrics & Gynecology","Dr Alpa Khakhar",https://www.apollohospitals.com/doctors/urogynaecologist/chennai/dr-alpa-khakhar
India,Bilaspur,"Apollo Hospitals, Bilaspur","Obstetrics & Gynecology","Dr Rashmi Sharma",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bilaspur/dr-rashmi-sharma
India,Hyderabad,"Apollo Hospitals, Secunderabad, Hyderabad","Obstetrics & Gynecology","Dr Madhumathi S",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/hyderabad/dr-madhumathi-s
India,Bhubaneswar,"Apollo Hospitals, Bhubaneswar","Obstetrics & Gynecology","Dr Surya Narayan Mohanty",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bhubaneswar/dr-surya-narayan-mohanty
India,Chennai,"Apollo Speciality Hospitals, OMR, Chennai","Obstetrics & Gynecology","Dr Wahida Suresh",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-wahida-suresh
India,Hyderabad,"Apollo Hospitals, Secunderabad, Hyderabad","Obstetrics & Gynecology","Dr Revathy Ramaswamy",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/hyderabad/dr-revathy-ramaswamy
India,Chennai,"Apollo Firstmed Hospital, Chennai","Obstetrics & Gynecology","Dr K Sandhya",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-k-sandhya
India,Indore,"Apollo Hospitals, Indore","Obstetrics & Gynecology","Dr Deepali Mittal",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/indore/dr-deepali-mittal
India,Chennai,"Apollo Speciality Hospitals, Vanagaram, Chennai","Obstetrics & Gynecology","Dr Aruna Thalachinthala",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-aruna-thalachinthala
India,Delhi,"Apollo Hospitals, Delhi","Obstetrics & Gynecology","Dr Jaya Kumar Agarwal",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/delhi/dr-jaya-kumar-agarwal
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Obstetrics & Gynecology","Dr M Padmaja Bhattacharya",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/kolkata/dr-m-padmaja-bhattacharya
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad","Obstetrics & Gynecology","Dr Rooma Sinha",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/hyderabad/dr-rooma-sinha
India,Chennai,"Apollo Speciality Hospitals, OMR, Chennai","Obstetrics & Gynecology","Dr Parimalam Ramanathan",https://www.apollohospitals.com/doctors/gynecologist/chennai/dr-parimalam-ramanathan
India,Chennai,"Apollo Firstmed Hospital, Chennai","Obstetrics & Gynecology","Dr Mallika Samuel",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-mallika-samuel
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad","Obstetrics & Gynecology","Dr Anuradha Panda",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/hyderabad/dr-anuradha-panda
India,Chennai,"Apollo Women's Hospital, Chennai","Obstetrics & Gynecology","Dr K S Kirthika",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-k-s-kirthika
India,Chennai,"Apollo Speciality Hospitals, Vanagaram, Chennai","Obstetrics & Gynecology","Dr Suvarna P",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-suvarna-p
India,Ahmedabad,"Apollo Hospitals International Ltd, Ahmedabad","Obstetrics & Gynecology","Dr Usha Bohra",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/ahmedabad/dr-usha-bohra
India,Ahmedabad,"Apollo Hospitals International Ltd, Ahmedabad","Obstetrics & Gynecology","Dr Kirty Nahar",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/ahmedabad/dr-kirty-nahar
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Obstetrics & Gynecology","Dr Ramna Banerjee",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/kolkata/dr-ramna-banerjee
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Obstetrics & Gynecology","Dr Rupashree Dasgupta",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/kolkata/dr-rupashree-dasgupta
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Obstetrics & Gynecology","Dr Seeta Ramamurthy Pal",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/kolkata/dr-seeta-ramamurthy-pal
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Obstetrics & Gynecology","Dr Bhaskar Pal",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/kolkata/dr-bhaskar-pal
India,Visakhapatnam,"Apollo Hospitals Health City, Arilova, Vizag","Obstetrics & Gynecology","Dr Batchu Sowdamini",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/visakhapatnam/dr-batchu-sowdamini
India,Chennai,"Apollo Speciality Hospitals, OMR, Chennai","Obstetrics & Gynecology","Dr Sowmya Raghavan",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-sowmya-raghavan
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad","Obstetrics & Gynecology","Dr Prameela Sekhar",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/hyderabad/dr-prameela-sekhar
India,Trichy,"Apollo Speciality Hospitals, Trichy","Obstetrics & Gynecology","Dr Uma Velmurugan",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/trichy/dr-uma-velmurugan
India,Bangalore,"Apollo Hospitals, Seshadripuram, Bangalore","Obstetrics & Gynecology","Dr Savitha Shetty",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bangalore/dr-savitha-shetty
India,Delhi,"Apollo Hospitals, Delhi","Obstetrics & Gynecology","Dr Asawari Kesari Kapoor",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/delhi/dr-asawari-kesari-kapoor
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Obstetrics & Gynecology","Dr Chanda Chowdhury",https://www.apollohospitals.com/doctors/gynecologist/kolkata/dr-chanda-chowdhury
India,Chennai,"Apollo Speciality Hospitals, Vanagaram, Chennai","Obstetrics & Gynecology","Dr M Siva Sundari",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-m-siva-sundari
India,Mumbai,"Apollo Hospitals, Mumbai","Obstetrics & Gynecology","Dr Tripti Dubey",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/mumbai/dr-tripti-dubey
India,Noida,"Apollo Hospitals Noida","Obstetrics & Gynecology","Dr Mithee Bhanot",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/noida/dr-mithee-bhanot
India,Chennai,"Apollo Speciality Hospitals, OMR, Chennai","Obstetrics & Gynecology","Dr Rajsri J Shankar",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-rajsri-j-shankar
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad","Obstetrics & Gynecology","Dr Sunitha Ilinani",https://www.apollohospitals.com/doctors/ivf-specialist/hyderabad/dr-sunitha-ilinani
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Obstetrics & Gynecology","Dr Arnab Basak",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/kolkata/dr-arnab-basak
India,Bhubaneswar,"Apollo Hospitals, Bhubaneswar","Obstetrics & Gynecology","Dr Shashi Singh",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bhubaneswar/dr-shashi-singh
India,Chennai,"Apollo Firstmed Hospital, Chennai","Obstetrics & Gynecology","Dr Nirmala Jayashankar",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-nirmala-jayashankar
India,Mumbai,"Apollo Hospitals, Mumbai","Obstetrics & Gynecology","Dr Bindhu K S",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/mumbai/dr-bindhu-k-s
India,Mysore,"Apollo BGS Hospitals, Mysore","Obstetrics & Gynecology","Dr Rashmi M D",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/mysore/dr-rashmi-m-d
India,Noida,"Apollo Hospitals Noida","Obstetrics & Gynecology","Dr Sanchita Dube",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/noida/dr-sanchita-dube
India,Pune,"Apollo Hospitals, Pune","Obstetrics & Gynecology","Dr Ruchi Thakur",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/pune/dr-ruchi-thakur
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Obstetrics & Gynecology","Dr Sharmishtha Patra",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/kolkata/dr-sharmishtha-patra
India,Chennai,"Apollo Women's Hospital, Chennai","Obstetrics & Gynecology","Dr Sunita Samal",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-sunita-samal
India,Chennai,"Apollo Speciality Hospitals, OMR, Chennai","Obstetrics & Gynecology","Dr Janani Iyer",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-janani-iyer
India,Lucknow,"Apollo Hospitals Lucknow","Obstetrics & Gynecology","Dr Ekta Sharma",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/lucknow/dr-ekta-sharma
India,Hyderabad,"Apollo Hospitals, Financial District","Obstetrics & Gynecology","Dr Phani Jyotsna V",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/hyderabad/dr-phani-jyotsna-v
India,Delhi,"Apollo Hospitals, Delhi","Obstetrics & Gynecology","Dr Surpreet Kaur Sandhu",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/delhi/dr-surpreet-kaur-sandhu
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Obstetrics & Gynecology","Dr Priyanka Pipara",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/kolkata/dr-priyanka-pipara
India,Bangalore,"Apollo Speciality Hospital, Jayanagar, Bangalore","Obstetrics & Gynecology","Dr Reetu G Naresh",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bangalore/dr-reetu-g-naresh
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad","Obstetrics & Gynecology","Dr Shanti V Reddy",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/hyderabad/dr-shanti-v-reddy
India,Chennai,"Apollo Women's Hospital, Chennai","Obstetrics & Gynecology","Dr Sowbarnika Ramamoorthy",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-sowbarnika-ramamoorthy
India,Guwahati,"Apollo Hospitals, Guwahati","Obstetrics & Gynecology","Dr Kamal Kumar Kathar",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/guwahati/dr-kamal-kumar-kathar
India,Chennai,"Apollo Clinic Velachery","Obstetrics & Gynecology","Dr Lakshmi Srinivasan",https://www.apollohospitals.com/doctors/gynecologist/chennai/dr-lakshmi-srinivasan
India,Bhubaneswar,"Apollo Hospitals, Bhubaneswar","Obstetrics & Gynecology","Dr Jaya Prakash Pani",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bhubaneswar/dr-jaya-prakash-pani
India,Chennai,"Apollo Women's Hospital, Chennai","Obstetrics & Gynecology","Dr Meenakshi Sundaram",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-meenakshi-sundaram
India,Chennai,"Apollo Women's Hospital, Chennai","Obstetrics & Gynecology","Dr Vishnu Vandana",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-vishnu-vandana
India,Chennai,"Apollo Women's Hospital, Chennai","Obstetrics & Gynecology","Dr Anilasree Atluri",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-anilasree-atluri
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad","Obstetrics & Gynecology","Dr Nirmala A Papalkar",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/hyderabad/dr-nirmala-a-papalkar
India,Chennai,"Apollo Firstmed Hospital, Chennai","Obstetrics & Gynecology","Dr Padmavathi Narahari",https://www.apollohospitals.com/doctors/gynecologist/chennai/dr-padmavathi-narahari
India,Bangalore,"Apollo Hospitals, Seshadripuram, Bangalore","Obstetrics & Gynecology","Dr Sushma K",https://www.apollohospitals.com/doctors/obstetrician-and-gynaecologist/bangalore/dr-sushma-k
India,Hyderabad,"Apollo Hospitals, DRDO, Kanchanbagh, Hyderabad","Obstetrics & Gynecology","Dr Sangita A",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/hyderabad/dr-sangita-a
India,Hyderabad,"Apollo Hospitals, Financial District","Obstetrics & Gynecology","Dr. Pujitha Devi Suraneni",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/hyderabad/dr-pujitha-devi-suraneni
India,Hyderabad,"Apollo Hospitals, Secunderabad, Hyderabad","Obstetrics & Gynecology","Dr Bandana J",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/hyderabad/dr-bandana-j
India,Pune,"Apollo Hospitals, Pune","Obstetrics & Gynecology","Dr Sachin Sangamnerkar",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/pune/dr-sachin-sangamnerkar
India,Bangalore,"Apollo Hospitals Sarjapur Road, Bangalore","Obstetrics & Gynecology","Dr Jyoti Kala",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bangalore/dr-jyoti-kala
India,Delhi,"Apollo Hospitals, Delhi","Obstetrics & Gynecology","Dr Bhavna Banga",https://www.apollohospitals.com/doctors/ivf/delhi/dr-bhavna-banga
India,Bangalore,"Apollo Hospitals, Bannerghatta Road, Bangalore","Obstetrics & Gynecology","Dr Preeti Shetty",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bangalore/dr-preeti-shetty
India,Chennai,"Apollo Women's Hospital, Chennai","Obstetrics & Gynecology","Dr Sreepriya Sundaram",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-sreepriya-sundaram
India,Hyderabad,"Apollo Hospitals, DRDO, Kanchanbagh, Hyderabad","Obstetrics & Gynecology","Dr Hemavathi B V",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/hyderabad/dr-hemavathi-b-v
India,Mumbai,"Apollo Hospitals, Mumbai","Obstetrics & Gynecology","Dr Himani Sharma",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/mumbai/dr-himani-sharma
India,Mumbai,"Apollo Hospitals, Mumbai","Obstetrics & Gynecology","Dr Priya Kumbhare Deshpande",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/mumbai/dr-priya-kumbhare-deshpande
India,Chennai,"Apollo Firstmed Hospital, Chennai","Obstetrics & Gynecology","Dr Anshu Bansal",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-anshu-bansal
India,Cochin,"Apollo Adlux Hospital, Cochin","Obstetrics & Gynecology","Dr Elizabeth Jacob",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/cochin/dr-elizabeth-jacob
India,Chennai,"Apollo Speciality Hospitals, Vanagaram, Chennai","Obstetrics & Gynecology","Dr Gowri Meena S",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-gowri-meena-s
India,Noida,"Apollo Hospitals Noida","Obstetrics & Gynecology","Dr Vinita Sharma",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/noida/dr-vinita-sharma
India,Pune,"Apollo Hospitals, Pune","Obstetrics & Gynecology","Dr Ami Date",https://www.apollohospitals.com/doctors/obstetrics-and-gynecology/pune/dr-ami-date
India,Bhopal,"Apollo Sage Hospitals","Obstetrics & Gynecology","Dr Pallavi Agarwal",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bhopal/dr-pallavi-agarwal
India,Guwahati,"Apollo Excelcare, Guwahati","Obstetrics & Gynecology","Dr Judy Bordoloi",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/guwahati/dr-judy-bordoloi
India,Madurai,"Apollo Women & Child Care Hospital, Madurai","Obstetrics & Gynecology","Dr Hemalekha K",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/madurai/dr-hemalekha-k
India,Chennai,"Apollo Speciality Hospitals, OMR, Chennai","Obstetrics & Gynecology","Dr Dhwaraga J",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-dhwaraga-j
India,Noida,"Apollo Hospitals Noida","Obstetrics & Gynecology","Dr Sushmita Prakash",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/noida/dr-sushmita-prakash
India,Cochin,"Apollo Adlux Hospital, Cochin","Obstetrics & Gynecology","Dr Lekha K L",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/cochin/dr-lekha-k-l
India,Kolkata,"Apollo Multispeciality Hospitals, EM Bypass, Kolkata","Obstetrics & Gynecology","Dr Mallinath Mukherjee",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/kolkata/dr-mallinath-mukherjee
India,Guwahati,"Apollo Hospitals, Guwahati","Obstetrics & Gynecology","Dr Iheule N Khiangte",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/guwahati/dr-iheule-n-khiangte
India,Bangalore,"Apollo Hospitals, Bannerghatta Road, Bangalore","Obstetrics & Gynecology","Dr Sunitha Sreedhar",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/bangalore/dr-sunitha-sreedhar
India,Guwahati,"Apollo Hospitals, Guwahati","Obstetrics & Gynecology","Dr Maileng Tham",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/guwahati/dr-maileng-tham
India,Hyderabad,"Apollo Health City, Jubilee Hills, Hyderabad","Obstetrics & Gynecology","Dr Vimee Bindra Basu",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/hyderabad/dr-vimee-bindra-basu
India,Madurai,"Apollo Women & Child Care Hospital, Madurai","Obstetrics & Gynecology","Dr Shree Devi O V C",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/madurai/dr-shree-devi-o-v-c
India,Chennai,"Apollo Women's Hospital, Chennai","Obstetrics & Gynecology","Dr Abdul Basith",https://www.apollohospitals.com/doctors/obstetrician-and-gynecologist/chennai/dr-abdul-basith
